8:00,480
8:30,510
9:00,540
9:30,570
10:00,600
10:30,630
11:00,660
11:30,690
12:00,720
12:30,750
1:00,780
1:30,810
2:00,840
2:30,870
3:00,900
3:30,930
4:00,960
4:30,990
5:00,1020
5:30,1050
6:00,1080
6:30,1110
7:00,1140
7:30,1170
